#{"t_start": 1775690545.4971535, "env_id": "None"}
r,l,t
-19.193,150,40.068584
0.881,36,40.097584
-14.636,150,40.214583
-13.151,150,40.326932
-12.242,150,40.449222
-26.565,19,40.465222
0.015,98,40.553221
-11.989,150,40.691542
-5.083,150,40.845257
2.431,8,40.853257
-30.775,24,40.878257
-46.426,93,40.966081
0.085,44,41.018172
-55.026,39,41.072767
-18.322,150,41.228794
-1.684,57,41.283639
0.586,42,41.324638
-9.682,150,41.448793
-0.761,45,41.484111
-7.667,150,41.603238
0.984,38,41.636238
-7.765,150,41.758662
-1.188,69,41.818297
-8.064,150,41.944709
0.185,59,41.990964
-21.14,51,42.029966
-26.16,150,42.154546
0.89,31,42.177841
-12.188,150,42.308567
-30.664,25,42.327313
-33.392,38,42.363781
-18.18,150,42.474778
-24.821,150,42.582778
1.664,61,42.629778
1.46,59,42.6863
-6.545,150,42.8033
-31.089,30,42.831301
-0.115,41,42.867301
-26.136,150,42.980741
-16.236,150,43.097014
-12.014,150,43.218616
-1.014,61,43.27877
-16.844,150,43.403423
-17.484,150,43.533845
-28.203,35,43.562845
-7.754,150,43.691987
-40.452,150,43.827831
-11.207,150,43.966763
-11.659,150,44.084259
-10.533,150,44.203509
-15.951,150,44.345414
2.778,4,44.349645
-0.46,60,44.406645
-1.435,63,44.452644
0.146,52,44.497645
-9.208,150,44.609985
-3.637,150,44.737543
-13.188,150,44.858028
-11.574,150,44.97865
-45.629,40,45.012999
-14.988,150,45.123998
-20.783,150,45.246381
-6.631,150,45.368652
-7.226,150,45.4922
0.402,48,45.540456
0.929,32,45.565759
-22.984,150,45.679541
-29.943,19,45.693541
-6.749,150,45.812854
2.538,5,45.816854
-8.56,150,45.939998
-0.578,58,45.989125
-0.961,82,46.065292
-13.091,150,46.188298
2.673,4,46.191297
-17.529,150,46.30678
-4.505,150,46.415086
-13.713,150,46.529555
-0.923,72,46.590548
-2.352,72,46.650852
-10.353,150,46.771649
-13.289,150,46.887674
-15.41,150,47.006838
-25.919,150,47.121565
-30.161,150,47.247839
-11.276,150,47.373291
-69.354,150,47.494288
0.368,90,47.580658
-18.844,150,47.716498
-2.916,45,47.768804
-5.137,150,47.91616
-10.347,150,48.03742
0.379,63,48.087513
-5.026,150,48.214802
-10.237,150,48.336801
-12.13,150,48.460801
0.407,32,48.493492
-28.544,150,48.626138
-7.804,150,48.743461
0.578,57,48.787338
-4.827,150,48.898554
-10.16,150,49.011277
-20.423,150,49.12294
-8.659,150,49.238319
-26.958,20,49.254328
-1.141,83,49.324853
-7.987,150,49.434922
-12.318,150,49.559506
-16.409,150,49.682505
0.398,30,49.709505
-14.786,150,49.836505
1.674,39,49.87095
-25.661,150,50.445821
-11.598,150,50.556736
-9.461,150,50.672755
-9.635,150,50.779867
-1.794,93,50.845867
-15.128,150,50.95631
2.235,23,50.97431
-10.918,150,51.091047
1.71,53,51.133046
-17.501,150,51.26619
2.57,8,51.2742
-14.303,150,51.388199
-11.439,150,51.53441
-13.588,150,51.677762
-10.092,150,51.801357
-5.368,150,51.915403
-22.82,150,52.055063
-19.835,150,52.177084
1.836,46,52.218375
-0.868,92,52.294783
-17.526,150,52.407003
-10.692,150,52.526728
1.442,44,52.565728
-0.967,78,52.623729
-23.93,150,52.73681
-12.14,150,52.853337
-15.832,150,52.959177
1.186,37,52.988176
-19.041,150,53.111251
-21.086,150,53.225738
2.451,36,53.257907
1.698,28,53.278254
-10.282,150,53.388297
-18.559,150,53.499076
-8.972,150,53.628321
1.268,32,53.662322
0.439,62,53.714628
2.193,45,53.747628
-8.55,150,53.876082
1.116,67,53.929626
0.931,41,53.959918
-14.431,150,54.071214
-3.358,150,54.182129
-11.515,150,54.29467
-12.927,150,54.421173
-17.241,150,54.542367
2.427,72,54.60037
-0.917,90,54.677368
1.271,56,54.719368
0.889,59,54.775369
-18.71,150,54.890354
-7.095,150,55.01051
-13.856,150,55.13044
-33.436,150,55.246286
-1.207,54,55.294476
-12.092,150,55.410937
-14.117,150,55.522804
-3.283,150,55.657358
-24.615,150,55.764358
-10.714,150,55.882137
-14.949,150,56.005136
-9.144,150,56.128137
-7.232,150,56.248359
1.486,40,56.280902
-5.739,150,56.394901
-9.041,150,56.526199
-10.077,150,56.662457
0.903,38,56.70977
-18.321,150,56.863727
-6.474,150,57.007487
1.41,53,57.057487
1.203,42,57.101839
-24.287,150,57.277837
0.843,87,57.374959
-1.903,115,57.478215
0.02,61,57.531213
1.333,49,57.573212
-17.738,150,57.693978
2.073,28,57.716977
-13.62,150,57.842981
-19.027,150,57.992837
1.684,37,58.026837
-9.12,150,58.144616
2.522,8,58.151615
-13.28,150,58.283628
1.784,93,58.358627
0.471,67,58.411631
-8.371,150,58.536753
1.38,49,58.582356
-8.645,150,58.698355
0.154,71,58.757356
2.746,7,58.762469
-8.114,150,58.877602
-19.388,150,58.998721
-12.811,150,59.133275
-20.05,150,59.251189
-9.568,150,59.373129
-7.016,150,59.496653
-27.983,150,59.602654
-4.948,150,59.729654
