#{"t_start": 1775494650.531442, "env_id": "None"}
r,l,t
-237.42,150,571.620125
-236.38,150,572.831635
-99.255,46,574.230042
-254.885,150,575.99489
-83.065,65,576.076847
-61.055,36,577.027063
-26.72,24,577.058708
-50.975,43,577.123823
-194.49,92,578.160141
-54.93,76,578.961988
-123.9,107,580.677238
-124.17,49,582.028297
-89.58,150,583.805058
-42.46,53,583.879708
-273.995,150,584.953027
-40.02,31,586.434523
-162.61,150,587.992825
-33.995,19,588.019908
-38.47,30,588.062518
-20.86,24,588.094152
-164.18,150,588.985183
-160.64,150,591.927771
-59.25,128,593.831978
0.365,5,593.840489
-135.785,88,593.970147
-48.735,31,595.299087
-86.655,92,595.436547
-165.9,133,597.050827
-222.475,150,599.048176
-87.515,54,599.129751
0.72,3,599.134784
-183.51,97,600.404016
-39.78,150,602.019461
-166.855,82,603.362592
-78.055,51,603.442009
-27.27,24,603.479098
-52.57,33,603.521857
-83.25,150,604.782849
-102.7,53,604.864353
-29.78,21,604.898999
0.63,4,604.90553
-74.555,150,606.040401
-55.845,40,607.745704
0.32,4,607.752845
-48.54,29,607.796372
-53.29,51,607.869488
-201.535,150,609.120303
-215.985,85,609.261564
-118.46,84,610.8235
-152.625,150,612.167364
-45.055,150,613.552978
-33.365,30,613.601481
-86.7,70,615.075129
-208.21,116,616.362947
-138.265,150,617.739515
-32.07,48,617.812979
-10.19,36,619.110225
-46.245,150,620.934324
-35.28,28,620.97502
-40.335,23,621.005602
-30.31,31,621.903943
-40.555,25,621.938851
-103.32,62,622.034329
-179.01,150,623.436454
-82.67,40,624.867875
-156.285,150,626.425017
-37.105,32,626.474594
-68.89,45,626.542332
-46.635,36,627.455383
-80.77,60,627.544369
-35.275,24,627.581486
-16.97,14,627.60423
-131.8,118,628.814212
-40.805,23,630.675406
-74.545,43,630.737686
-92.19,45,630.805334
-103.005,118,631.803565
-92.775,52,633.158229
-34.51,26,633.196158
-270.81,150,634.688731
-119.905,150,636.068751
-44.01,22,636.107192
-47.49,38,637.561991
-47.725,32,637.607207
-231.24,150,638.965615
-58.315,38,639.027193
-164.03,150,640.490744
-40.3,47,640.566184
-75.98,33,640.611122
-112.955,72,641.590089
-119.955,150,643.451664
-177.54,79,643.56593
-59.63,83,644.936381
-21.44,16,644.962492
-52.855,26,644.999059
-79.635,150,646.771189
-39.68,28,646.815778
-71.7,37,646.872586
-104.36,71,647.80787
-40.78,31,647.856794
-43.55,18,647.882618
-54.38,44,647.95141
-42.475,26,648.775114
-150.715,150,650.618884
-212.405,150,652.176486
-188.205,127,653.593187
-43.225,35,653.641957
-50.505,26,653.676659
-100.41,47,654.742739
-65.01,46,654.815041
-89.74,60,655.754751
-222.425,150,657.775385
-68.5,50,657.853027
-57.2,40,658.787674
-165.88,150,660.595601
-43.82,31,660.644783
-322.31,150,662.047109
-56.685,44,662.114083
-71.195,50,663.409146
-33.31,18,663.440803
-28.44,31,663.494633
-36.215,29,663.548364
-85.48,37,664.500661
-51.405,67,664.601276
-47.97,36,665.685295
-54.9,29,665.730155
-56.955,25,665.76679
-40.595,25,665.806447
-95.865,102,666.746057
-111.08,56,666.830074
-108.38,57,667.966256
-118.445,150,669.516648
-32.205,27,669.558777
-100.115,58,670.766504
-72.025,60,670.855864
-56.02,45,670.923324
-95.765,67,672.010137
-149.615,74,673.386812
-74.73,44,673.459631
-30.685,150,674.841458
-24.745,16,674.867687
-198.995,150,676.278057
-184.05,150,678.415078
-60.09,28,678.459746
-38.42,30,678.503567
-16.565,13,678.525613
-79.19,40,678.58552
-123.025,59,679.451117
-52.855,46,679.521274
-171.735,87,680.602523
-88.39,63,680.697695
-113.275,48,681.876189
-52.92,33,681.926678
-32.42,18,681.955569
-178.86,108,682.871281
-104.47,68,684.266571
-85.0,51,684.347931
-135.98,150,685.664775
-125.15,150,687.278977
-30.77,27,688.791045
-58.23,37,688.844259
-46.065,27,688.887953
0.09,6,688.896901
-72.16,40,688.959113
-108.55,70,689.814233
-42.52,27,689.855744
-56.915,52,690.960607
-35.6,24,690.996381
-176.77,65,691.087016
-81.005,37,692.230328
-127.34,84,692.358502
-73.175,60,693.671691
-36.125,38,693.729388
-37.315,31,693.777563
-33.68,22,693.812185
-72.405,40,694.578795
-75.255,72,694.684801
-73.76,34,695.854466
-25.44,24,695.884538
-51.025,23,695.922107
-63.885,48,695.996808
-64.82,36,696.969637
-82.98,40,697.029597
-71.045,29,697.068562
-37.5,40,697.128026
-227.08,81,698.043047
-74.115,43,698.10409
-71.16,30,699.221959
-35.195,23,699.257591
